Cluster Number	GeneID	Symbol	
663	24142	NAT6	
663	23022	PALLD	
663	5217	PFN2	
664	129138	ANKRD54	
664	695	BTK	
664	4216	MAP3K4	
664	283237	TTC9C	
665	145508	C14orf145	
665	55924	C1orf183	
665	8476	CDC42BPA	
665	9578	CDC42BPB	
666	2290	FOXG1	
666	120787	OR52W1	
666	8858	PROZ	
666	57568	SIPA1L2	
667	132949	AASDH	
667	64689	GORASP1	
667	7737	RNF113A	
667	8634	RTCD1	
668	79072	FASTKD3	
668	200958	MUC20	
668	9647	PPM1F	
668	9016	SLC25A14	
669	148789	B3GALNT2	
669	374378	GALNTL4	
669	8692	HYAL2	
669	6901	TAZ	
670	1553	CYP2A13	
670	1548	CYP2A6	
670	1549	CYP2A7	
670	10567	RABAC1	
671	338	APOB	
671	51192	CKLF	
671	3219	HOXB9	
671	440026	TMEM41B	
672	4907	NT5E	
672	391	RHOG	
672	6567	SLC16A2	
672	23446	SLC44A1	
673	246	ALOX15	
673	90580	C19orf52	
673	84270	C9orf89	
673	283229	EFCAB4A	
674	549	AUH	
674	339229	C17orf90	
674	285668	C5orf64	
674	55006	TRMT61B	
675	29058	C20orf30	
675	23767	FLRT3	
675	153364	MBLAC2	
675	253832	ZDHHC20	
676	2623	GATA1	
676	84962	JUB	
676	7205	TRIP6	
676	126374	WTIP	
677	221656	KDM1B	
677	79834	PEAK1	
677	9047	SH2D2A	
677	128153	SPATA17	
678	2639	GCDH	
678	2689	GH2	
678	81689	ISCA1	
678	23173	METAP1	
679	83939	EIF2A	
679	26281	FGF20	
679	2254	FGF9	
679	6827	SUPT4H1	
680	114335	CGB1	
680	114336	CGB2	
680	22992	KDM2A	
680	64359	NXN	
681	143384	C10orf46	
681	375484	C5orf25	
681	55709	KBTBD4	
681	5190	PEX6	
682	253650	ANKRD18A	
682	79733	E2F8	
682	94101	ORMDL1	
682	23548	TTC33	
683	8513	LIPF	
683	10616	RBCK1	
683	55072	RNF31	
683	81858	SHARPIN	
684	10005	ACOT8	
684	144193	AMDHD1	
684	151230	KLHL23	
684	114879	OSBPL5	
685	83892	KCTD10	
685	253980	KCTD13	
685	7126	TNFAIP1	
685	29761	USP25	
686	57085	AGTRAP	
686	124936	CYB5D2	
686	4885	NPTX2	
686	5806	PTX3	
687	23113	CUL9	
687	63901	FAM111A	
687	3172	HNF4A	
687	7157	TP53	
688	141	ADPRH	
688	586	BCAT1	
688	127281	C1orf93	
688	54464	XRN1	
689	55013	CCDC109B	
689	161198	CLEC14A	
689	23197	FAF2	
689	57146	TMEM159	
690	56931	DUS3L	
690	143162	FRMPD2	
690	5586	PKN2	
690	6301	SARS	
691	9746	CLSTN3	
691	23341	DNAJC16	
691	85452	KIAA1751	
691	6339	SCNN1D	
692	113115	FAM54A	
692	2977	GUCY1A2	
692	2983	GUCY1B3	
692	439921	MXRA7	
693	2149	F2R	
693	2925	GRPR	
693	6890	TAP1	
693	6891	TAP2	
694	146822	CDRT15	
694	256223	CDRT15L2	
694	23333	DPY19L1	
694	11183	MAP4K5	
695	54969	C4orf27	
695	3763	KCNJ6	
695	55227	LRRC1	
695	151963	MB21D2	
696	201725	C4orf46	
696	1039	CDR2	
696	30850	CDR2L	
696	79632	FAM184A	
697	440138	ALG11	
697	5817	PVR	
697	155006	TMEM213	
697	11065	UBE2C	
698	9236	CCPG1	
698	51267	CLEC1A	
698	56656	OR2S2	
698	84647	PLA2G12B	
699	4319	MMP10	
699	4314	MMP3	
699	4924	NUCB1	
699	27344	PCSK1N	
700	55791	C1orf103	
700	55259	CASC1	
700	4649	MYO9A	
700	146923	RUNDC1	
701	2531	KDSR	
701	4245	MGAT1	
701	768211	RELL1	
701	112574	SNX18	
702	92979	MARCH9	
702	79065	ATG9A	
702	9709	HERPUD1	
702	6650	SOLH	
703	29880	ALG5	
703	342510	CD300E	
703	131177	FAM3D	
703	5311	PKD2	
704	221937	FOXK1	
704	3607	FOXK2	
704	64428	NARFL	
704	9880	ZBTB39	
705	3105	HLA-A	
705	3107	HLA-C	
705	3135	HLA-G	
705	81831	NETO2	
706	91653	BOC	
706	26232	FBXO2	
706	50863	NTM	
706	4978	OPCML	
707	716	C1S	
707	8030	CCDC6	
707	9989	PPP4R1	
707	9762	ProSAPiP1	
708	5826	ABCD4	
708	10712	FAM189B	
708	64778	FNDC3B	
708	6608	SMO	
709	55322	C5orf22	
709	3572	IL6ST	
709	5008	OSM	
709	80036	TRPM3	
710	7266	DNAJC7	
710	161436	EML5	
710	9687	GREB1	
710	55665	URGCP	
711	57130	ATP13A1	
711	117245	HRASLS5	
711	8431	NR0B2	
711	80124	VCPIP1	
712	80108	ZFP2	
712	7553	ZNF7	
712	58491	ZNF71	
712	7627	ZNF75A	
713	89848	FCHSD1	
713	8522	GAS7	
713	51517	NCKIPSD	
713	64783	RBM15	
714	9131	AIFM1	
714	204	AK2	
714	139322	APOOL	
714	157769	FAM91A1	
715	81532	MOB2	
715	5630	PRPH	
715	114789	SLC25A25	
715	23012	STK38L	
716	9069	CLDN12	
716	201158	FAM18B2	
716	2519	FUCA2	
716	23324	MAN2B2	
717	207	AKT1	
717	84668	FAM126A	
717	2638	GC	
717	7026	NR2F2	
718	729515	C6orf35	
718	1535	CYBA	
718	81894	SLC25A28	
718	154091	SLC2A12	
719	51374	C2orf28	
719	6041	RNASEL	
719	84255	SLC37A3	
719	6526	SLC5A3	
720	55969	C20orf24	
720	114571	SLC22A9	
720	113235	SLC46A1	
720	10599	SLCO1B1	
721	3178	HNRNPA1	
721	144983	HNRNPA1L2	
721	6210	RPS15A	
721	6201	RPS7	
722	351	APP	
722	8824	CES2	
722	26586	CKAP2	
722	51427	ZNF107	
723	10614	HEXIM1	
723	124790	HEXIM2	
723	51574	LARP7	
723	26292	MYCBP	
724	54751	FBLIM1	
724	60681	FKBP10	
724	23070	FTSJD2	
724	9911	TMCC2	
725	127687	C1orf122	
725	80254	CEP63	
725	146909	KIF18B	
725	167838	TXLNB	
726	57658	CALCOCO1	
726	55272	IMP3	
726	55798	METTL2B	
726	7170	TPM3	
727	8804	CREG1	
727	207063	DHRSX	
727	54834	GDAP2	
727	9189	ZBED1	
728	51776	ZAK	
728	7770	ZNF227	
728	27300	ZNF544	
728	144348	ZNF664	
729	112817	HOGA1	
729	50814	NSDHL	
729	8153	RND2	
729	55031	USP47	
730	55288	RHOT1	
730	89941	RHOT2	
730	23098	SARM1	
730	7316	UBC	
731	490	ATP2B1	
731	8630	HSD17B6	
731	26472	PPP1R14B	
731	83940	TATDN1	
732	23204	ARL6IP1	
732	57827	C6orf47	
732	2358	FPR2	
732	151556	GPR155	
733	1674	DES	
733	4741	NEFM	
733	81493	SYNC	
733	7431	VIM	
734	824	CAPN2	
734	64772	ENGASE	
734	2799	GNS	
734	55959	SULF2	
735	54934	C12orf41	
735	54920	DUS2L	
735	284058	KIAA1267	
735	10445	MCRS1	
736	3133	HLA-E	
736	3134	HLA-F	
736	3136	HLA-H	
736	441381	LRRC24	
737	9510	ADAMTS1	
737	94005	PIGS	
737	100287362	PRSS46	
737	29122	PRSS50	
738	3714	JAG2	
738	54886	LPPR1	
738	79948	LPPR3	
738	55341	LSG1	
739	2887	GRB10	
739	4899	NRF1	
739	55293	UEVLD	
739	79726	WDR59	
740	3556	IL1RAP	
740	51025	PAM16	
740	56137	PCDHA12	
740	140597	TCEAL2	
741	5211	PFKL	
741	5213	PFKM	
741	5214	PFKP	
741	7036	TFR2	
742	80007	C10orf88	
742	1213	CLTC	
742	55619	DOCK10	
742	23348	DOCK9	
743	3270	HRC	
743	94039	ZNF101	
743	80264	ZNF430	
743	163049	ZNF791	
744	664	BNIP3	
744	665	BNIP3L	
744	2028	ENPEP	
744	84978	FRMD5	
745	164127	C1orf65	
745	84894	LINGO1	
745	55768	NGLY1	
745	115584	SLC5A11	
746	3755	KCNG1	
746	9870	KIAA0317	
746	6721	SREBF2	
746	148066	ZNRF4	
747	51337	C8orf55	
747	81544	GDPD5	
747	64757	MOSC1	
747	6091	ROBO1	
748	9779	TBC1D5	
748	9559	VPS26A	
748	112936	VPS26B	
748	55737	VPS35	
749	100288406	DDX11L8	
749	8629	JRK	
749	254394	MCM9	
749	4013	VWA5A	
750	1534	CYB561	
750	10260	DENND4A	
750	5786	PTPRA	
750	5791	PTPRE	
751	23732	C9orf4	
751	93210	PGAP3	
751	87178	PNPT1	
751	9238	TBRG4	
752	80790	CMIP	
752	728932	GPR89C	
752	142678	MIB2	
752	5028	P2RY1	
753	83640	FAM103A1	
753	3836	KPNA1	
753	3841	KPNA5	
753	8731	RNMT	
754	168090	C6orf118	
754	153643	FAM81B	
754	150082	LCA5L	
754	5108	PCM1	
755	79675	FASTKD1	
755	2122	MECOM	
755	63976	PRDM16	
755	25803	SPDEF	
756	55582	KIF27	
756	51256	TBC1D7	
756	7248	TSC1	
756	7249	TSC2	
757	56650	CLDND1	
757	51125	GOLGA7	
757	25921	ZDHHC5	
757	29801	ZDHHC8	
758	23786	BCL2L13	
758	9973	CCS	
758	201161	CENPV	
758	6647	SOD1	
759	28984	C13orf15	
759	79587	CARS2	
759	7094	TLN1	
759	83660	TLN2	
760	25764	C15orf63	
760	80155	NAA15	
760	79612	NAA16	
760	254187	TSGA10IP	
761	160140	C11orf65	
761	79095	C9orf16	
761	3927	LASP1	
761	199745	THAP8	
762	25794	FSCN2	
762	54870	QRICH1	
762	59342	SCPEP1	
762	22847	ZNF507	
763	80221	ACSF2	
763	348110	C15orf38	
763	51102	MECR	
763	27068	PPA2	
764	1182	CLCN3	
764	26088	GGA1	
764	23062	GGA2	
764	9135	RABEP1	
765	56300	IL1F9	
765	4633	MYL2	
765	4636	MYL5	
765	4645	MYO5B	
766	23549	DNPEP	
766	3276	PRMT1	
766	22828	SCAF8	
766	8148	TAF15	
767	1118	CHIT1	
767	1571	CYP2E1	
767	51115	FAM82B	
767	6135	RPL11	
768	114757	CYGB	
768	3606	IL18	
768	51237	MZB1	
768	65988	ZNF747	
769	55790	CSGALNACT1	
769	55454	CSGALNACT2	
769	55788	LMBRD1	
769	55191	NADSYN1	
770	401152	C4orf3	
770	23644	EDC4	
770	10985	GCN1L1	
770	24145	PANX1	
771	84057	MND1	
771	130916	MTERFD2	
771	387338	NSUN4	
771	29893	PSMC3IP	
772	4801	NFYB	
772	4802	NFYC	
772	5444	PON1	
772	5446	PON3	
773	219293	ATAD3C	
773	27122	DKK3	
773	6183	MRPS12	
773	292	SLC25A5	
774	653857	ACTR3C	
774	63904	DUSP21	
774	3696	ITGB8	
774	64788	LMF1	
775	124583	CANT1	
775	27120	DKKL1	
775	7358	UGDH	
775	7516	XRCC2	
776	27034	ACAD8	
776	145483	FAM161B	
776	27434	POLM	
776	222008	VSTM2A	
777	10143	CLEC3A	
777	3930	LBR	
777	64062	RBM26	
777	246243	RNASEH1	
778	55140	ELP3	
778	4682	NUBP1	
778	10101	NUBP2	
778	25797	QPCT	
779	55907	CMAS	
779	25940	FAM98A	
779	79791	FBXO31	
779	65244	SPATS2	
780	3075	CFH	
780	10878	CFHR3	
780	134266	GRPEL2	
780	4594	MUT	
781	9921	RNF10	
781	55182	RNF220	
781	10477	UBE2E3	
781	55906	ZC4H2	
782	10	NAT2	
782	93183	PIGM	
782	56910	STARD7	
782	23567	ZNF346	
783	51074	APIP	
783	8883	NAE1	
783	9039	UBA3	
783	29068	ZBTB44	
784	94031	HTRA3	
784	89782	LMLN	
784	5046	PCSK6	
784	84866	TMEM25	
785	55319	C4orf43	
785	9871	SEC24D	
785	9351	SLC9A3R2	
785	3842	TNPO1	
786	79087	ALG12	
786	4234	METTL1	
786	10785	WDR4	
786	7511	XPNPEP1	
787	254065	BRWD3	
787	3993	LLGL2	
787	84552	PARD6G	
787	57381	RHOJ	
788	997	CDC34	
788	10379	IRF9	
788	127428	TCEANC2	
788	54926	UBE2R2	
789	656	BMP8B	
789	8720	MBTPS1	
789	3340	NDST1	
789	5329	PLAUR	
790	8623	ASMTL	
790	6999	TDO2	
790	146845	WDR16	
790	54521	WDR44	
791	51430	C1orf9	
791	283464	GXYLT1	
791	5034	P4HB	
791	89122	TRIM4	
792	57613	KIAA1467	
792	9741	LAPTM4A	
792	5001	ORC5	
792	9690	UBE3C	
793	658	BMPR1B	
793	59271	C21orf63	
793	22908	SACM1L	
793	29985	SLC39A3	
794	3539	IGLC3	
794	28834	IGLC7	
794	3543	IGLL1	
794	100423062	IGLL5	
795	27183	VPS4A	
795	9525	VPS4B	
795	51534	VTA1	
795	84936	ZFYVE19	
796	116	ADCYAP1	
796	55750	AGK	
796	26515	FXC1	
796	26519	TIMM10	
797	79934	ADCK4	
797	970	CD70	
797	3475	IFRD1	
797	64216	TFB2M	
798	3141	HLCS	
798	128637	TBC1D20	
798	79905	TMC7	
798	257062	TMEM146	
799	55326	AGPAT5	
799	1012	CDH13	
799	3638	INSIG1	
799	81671	VMP1	
800	81576	CCDC130	
800	79831	JMJD5	
800	54793	KCTD9	
800	91433	RCCD1	
801	1741	DLG3	
801	9863	MAGI2	
801	260425	MAGI3	
801	9028	RHBDL1	
802	283897	C16orf54	
802	3447	IFNA13	
802	3451	IFNA17	
802	54807	ZNF586	
803	11330	CTRC	
803	4958	OMD	
803	23598	PATZ1	
803	285362	SUMF1	
804	254158	CXorf58	
804	9802	DAZAP2	
804	157638	FAM84B	
804	51573	GDE1	
805	8567	MADD	
805	341359	SYT10	
805	84258	SYT3	
805	148281	SYT6	
806	79616	CCNJL	
806	8614	STC2	
806	201292	TRIM65	
806	54663	WDR74	
807	11054	OGFR	
807	27250	PDCD4	
807	90316	TGIF2LX	
807	90655	TGIF2LY	
808	2551	GABPA	
808	2553	GABPB1	
808	126626	GABPB2	
808	7165	TPD52L2	
809	3636	INPPL1	
809	9175	MAP3K13	
809	5071	PARK2	
809	5833	PCYT2	
810	25827	FBXL2	
810	84961	FBXL20	
810	29799	YPEL1	
810	83719	YPEL3	
811	408029	C2orf27B	
811	8772	FADD	
811	4794	NFKBIE	
811	11076	TPPP	
812	26027	ACOT11	
812	134526	ACOT12	
812	114824	PNMA5	
812	653121	ZBTB8A	
813	54540	FAM193B	
813	10324	KBTBD10	
813	10107	TRIM10	
813	57547	ZNF624	
814	57673	BEND3	
814	10112	KIF20A	
814	256714	MAP7D2	
814	56944	OLFML3	
815	55612	FERMT1	
815	10979	FERMT2	
815	83706	FERMT3	
815	3652	IPP	
816	80216	ALPK1	
816	90835	C16orf93	
816	6097	RORC	
816	10647	SCGB1D2	
817	83475	DOHH	
817	1984	EIF5A	
817	56648	EIF5A2	
817	79672	FN3KRP	
818	51326	ARL17A	
818	54555	DDX49	
818	9851	KIAA0753	
818	127544	RNF19B	
819	121053	C12orf45	
819	3300	DNAJB2	
819	10049	DNAJB6	
819	51132	RLIM	
820	91574	C12orf65	
820	91689	C22orf32	
820	85366	MYLK2	
820	8986	RPS6KA4	
821	51421	AMOTL2	
821	10553	HTATIP2	
821	64398	MPP5	
821	57727	NCOA5	
822	10675	CSPG5	
822	6945	MLX	
822	22877	MLXIP	
822	51085	MLXIPL	
823	375790	AGRN	
823	51154	MRTO4	
823	118427	OLFM3	
823	286128	ZFP41	
824	1958	EGR1	
824	90007	MIDN	
824	4664	NAB1	
824	3164	NR4A1	
825	116092	DNTTIP1	
825	51603	METTL13	
825	493911	PHOSPHO2	
825	8778	SIGLEC5	
826	399665	FAM102A	
826	5269	SERPINB6	
826	5271	SERPINB8	
826	50836	TAS2R8	
827	80209	C13orf23	
827	4841	NONO	
827	55269	PSPC1	
827	54790	TET2	
828	84080	C16orf48	
828	9947	MAGEC1	
828	58526	MID1IP1	
828	6839	SUV39H1	
829	22845	DOLK	
829	3738	KCNA3	
829	3741	KCNA5	
829	3742	KCNA6	
830	79730	NSUN7	
830	5782	PTPN12	
830	5777	PTPN6	
830	5829	PXN	
831	11177	BAZ1A	
831	827	CAPN6	
831	359845	FAM101B	
831	23224	SYNE2	
832	10566	AKAP3	
832	22852	ANKRD26	
832	5573	PRKAR1A	
832	30968	STOML2	
833	53838	C11orf24	
833	10464	PIBF1	
833	3053	SERPIND1	
833	57687	VAT1L	
834	56941	C3orf37	
834	6118	RPA2	
834	6119	RPA3	
834	29935	RPA4	
835	51606	ATP6V1H	
835	124454	EARS2	
835	4142	MAS1	
835	9057	SLC7A6	
836	4179	CD46	
836	10133	OPTN	
836	10626	TRIM16	
836	147166	TRIM16L	
837	54875	CNTLN	
837	9231	DLG5	
837	7168	TPM1	
837	7171	TPM4	
838	27121	DKK4	
838	2520	GAST	
838	57140	RNPEPL1	
838	170626	XAGE3	
839	984	CDK11B	
839	7638	ZNF221	
839	7768	ZNF225	
839	342909	ZNF284	
840	55681	SCYL2	
840	6652	SORD	
840	100505741	SPATA1	
840	65268	WNK2	
841	79823	CAMKMT	
841	1277	COL1A1	
841	1278	COL1A2	
841	10469	TIMM44	
842	122786	FRMD6	
842	8045	RASSF7	
842	11228	RASSF8	
842	7159	TP53BP2	
843	10840	ALDH1L1	
843	160428	ALDH1L2	
843	440193	CCDC88C	
843	55717	WDR11	
844	1580	CYP4B1	
844	22808	MRAS	
844	221294	NT5DC1	
844	5313	PKLR	
845	79949	C10orf81	
845	4148	MATN3	
845	64081	PBLD	
845	54764	ZRANB1	
846	477	ATP1A2	
846	4626	MYH8	
846	79641	ROGDI	
846	23335	WDR7	
847	55531	ELMOD1	
847	3939	LDHA	
847	3945	LDHB	
847	3948	LDHC	
848	7376	NR1H2	
848	2063	NR2F6	
848	6256	RXRA	
848	6258	RXRG	
849	7003	TEAD1	
849	8463	TEAD2	
849	7004	TEAD4	
849	25937	WWTR1	
850	8812	CCNK	
850	8621	CDK13	
850	9817	KEAP1	
850	4752	NEK3	
851	1775	DNASE1L2	
851	148479	PHF13	
851	89874	SLC25A21	
851	57057	TBX20	
852	55179	FAIM	
852	23588	KLHDC2	
852	53635	PTOV1	
852	55829	SELS	
853	439	ASNA1	
853	819	CAMLG	
853	53343	NUDT9	
853	7485	WRB	
854	8541	PPFIA3	
854	5866	RAB3IL1	
854	10147	SUGP2	
854	284114	TMEM102	
855	7917	BAG6	
855	51608	GET4	
855	6198	RPS6KB1	
855	8266	UBL4A	
856	8574	AKR7A2	
856	22977	AKR7A3	
856	246181	AKR7L	
856	79025	C20orf195	
857	102	ADAM10	
857	3386	ICAM4	
857	65258	MPPE1	
857	9488	PIGB	
858	2200	FBN1	
858	3339	HSPG2	
858	64129	TINAGL1	
858	79797	ZNF408	
859	9071	CLDN10	
859	133584	EGFLAM	
859	2246	FGF1	
859	6385	SDC4	
860	29123	ANKRD11	
860	2874	GPS2	
860	9611	NCOR1	
860	9612	NCOR2	
861	221927	BRAT1	
861	5026	P2RX5	
861	6307	SC4MOL	
861	10440	TIMM17A	
862	84269	CHCHD5	
862	2517	FUCA1	
862	5587	PRKD1	
862	261726	TIPRL	
863	163126	EID2	
863	126272	EID2B	
863	57692	MAGEE1	
863	56252	YLPM1	
864	995	CDC25C	
864	9462	RASAL2	
864	6464	SHC1	
864	25759	SHC2	
865	51142	CHCHD2	
865	2306	FOXD2	
865	2298	FOXD4	
865	200350	FOXD4L1	
866	285237	C3orf38	
866	3337	DNAJB1	
866	11080	DNAJB4	
866	9127	P2RX6	
867	501	ALDH7A1	
867	112849	C14orf149	
867	8532	CPZ	
867	85458	DIXDC1	
868	3226	HOXC10	
868	22978	NT5C2	
868	29907	SNX15	
868	55687	TRMU	
869	339448	C1orf174	
869	51496	CTDSPL2	
869	149420	PDIK1L	
869	140901	STK35	
870	51179	HAO2	
870	25959	KANK2	
870	8496	PPFIBP1	
870	55833	UBAP2	
871	200232	C20orf106	
871	80125	CCDC33	
871	25898	RCHY1	
871	84959	UBASH3B	
872	3603	IL16	
872	340371	NRBP2	
872	254225	RNF169	
872	7707	ZNF148	
873	468	ATF4	
873	23710	GABARAPL1	
873	11345	GABARAPL2	
873	4943	TBC1D25	
874	1434	CSE1L	
874	10430	TMEM147	
874	55248	TMEM206	
874	10885	WDR3	
875	64805	P2RY12	
875	81490	PTDSS2	
875	56889	TM9SF3	
875	22996	TTC39A	
876	55701	ARHGEF40	
876	2177	FANCD2	
876	2846	LPAR4	
876	7514	XPO1	
877	30835	CD209	
877	10332	CLEC4M	
877	3156	HMGCR	
877	3351	HTR1B	
878	27101	CACYBP	
878	401548	SNX30	
878	8723	SNX4	
878	51375	SNX7	
879	63920	C5orf54	
879	51379	CRLF3	
879	133121	ENPP6	
879	84206	MEX3B	
880	155038	GIMAP8	
880	4939	OAS2	
880	5592	PRKG1	
880	5747	PTK2	
881	4774	NFIA	
881	4781	NFIB	
881	4782	NFIC	
881	4784	NFIX	
882	23237	ARC	
882	222584	FAM83B	
882	2241	FER	
882	55529	TMEM55A	
883	5607	MAP2K5	
883	10746	MAP3K2	
883	4215	MAP3K3	
883	5598	MAPK7	
884	124401	ANKS3	
884	7761	ZNF214	
884	80032	ZNF556	
884	79862	ZNF669	
885	57763	ANKRA2	
885	5993	RFX5	
885	64864	RFX7	
885	5994	RFXAP	
886	80341	BPIL1	
886	765	CA6	
886	79981	FRMD1	
886	8796	SCEL	
887	284805	C20orf203	
887	25927	CNRIP1	
887	8993	PGLYRP1	
887	92400	RBM18	
888	3746	KCNC1	
888	3748	KCNC3	
888	3749	KCNC4	
888	200312	RNF215	
889	149297	FAM78B	
889	10129	FRY	
889	285527	FRYL	
890	57678	GPAM	
890	25782	RAB3GAP2	
890	22933	SIRT2	
891	64782	AEN	
891	5585	PKN1	
891	10509	SEMA4B	
892	79959	CEP76	
892	6133	RPL9	
892	284654	RSPO1	
893	440087	C12orf69	
893	2521	FUS	
893	84722	PSRC1	
894	3024	HIST1H1A	
894	84524	ZC3H8	
894	7621	ZNF70	
895	5426	POLE	
895	5427	POLE2	
895	54107	POLE3	
896	55290	BRF2	
896	3728	JUP	
896	100509631	LOC100509631	
897	79608	RIC3	
897	202018	TAPT1	
897	83590	TMUB1	
898	55005	RMND1	
898	339403	RXFP4	
898	6309	SC5DL	
899	53	ACP2	
899	6444	SGCD	
899	7201	TRHR	
900	56940	DUSP22	
900	2767	GNA11	
900	9630	GNA14	
901	2776	GNAQ	
901	151473	SLC16A14	
901	258010	SVIP	
902	127829	ARL8A	
902	2771	GNAI2	
902	4001	LMNB1	
903	2181	ACSL3	
903	2182	ACSL4	
903	2780	GNAT2	
904	9572	NR1D1	
904	9975	NR1D2	
904	84196	USP48	
905	55726	C12orf11	
905	84525	HOPX	
905	55174	INTS10	
906	54511	HMGCLL1	
906	51124	IER3IP1	
906	54832	VPS13C	
907	22894	DIS3	
907	1748	DLX4	
907	10082	GPC6	
908	51564	HDAC7	
908	3094	HINT1	
908	8458	TTF2	
909	5610	EIF2AK2	
909	2882	GPX7	
909	29087	THYN1	
910	55352	C17orf79	
910	114294	LACTB	
910	83732	RIOK1	
911	51752	ERAP1	
911	140823	ROMO1	
911	25963	TMEM87A	
912	307	ANXA4	
912	10291	SF3A1	
912	10946	SF3A3	
913	122616	C14orf79	
913	123775	C16orf46	
913	120114	FAT3	
914	64881	PCDH20	
914	5099	PCDH7	
914	56105	PCDHGA11	
915	27000	DNAJC2	
915	9535	GMFG	
915	51182	HSPA14	
916	1951	CELSR3	
916	5669	PSG1	
916	5671	PSG3	
917	79814	AGMAT	
917	53339	BTBD1	
917	55643	BTBD2	
918	392509	ARL13A	
918	55471	C2orf56	
918	8869	ST3GAL5	
919	1396	CRIP1	
919	256691	MAMDC2	
919	7083	TK1	
920	901	CCNG2	
920	5527	PPP2R5C	
920	5529	PPP2R5E	
921	8836	GGH	
921	10956	OS9	
921	57544	TXNDC16	
922	1802	DPH2	
922	285381	DPH3	
922	26297	SERGEF	
923	11101	ATE1	
923	5450	POU2AF1	
923	9444	QKI	
924	158471	PRUNE2	
924	6714	SRC	
924	388335	TMEM220	
925	5306	PITPNA	
925	8698	S1PR4	
925	57465	TBC1D24	
926	133418	EMB	
926	23464	GCAT	
926	85329	LGALS12	
927	23491	CES3	
927	29109	FHOD1	
927	6821	SUOX	
928	5348	FXYD1	
928	57446	NDRG3	
928	65009	NDRG4	
929	63877	C10orf84	
929	160777	CCDC60	
929	26017	FAM32A	
930	10645	CAMKK2	
930	139818	DOCK11	
930	2644	GCHFR	
931	1973	EIF4A1	
931	1974	EIF4A2	
931	1981	EIF4G1	
932	9689	BZW1	
932	28969	BZW2	
932	79188	TMEM43	
933	79827	CLMP	
933	27340	UTP20	
933	340547	VSIG1	
934	199990	C1orf86	
934	2175	FANCA	
934	2189	FANCG	
935	199857	ALG14	
935	3995	FADS3	
935	56262	LRRC8A	
936	148362	BROX	
936	5119	CHMP1A	
936	9798	KIAA0174	
937	57226	LYRM2	
937	4706	NDUFAB1	
937	54995	OXSM	
938	27013	CNPPD1	
938	80339	PNPLA3	
938	11001	SLC27A2	
939	51503	CWC15	
939	3050	HBZ	
939	23408	SIRT5	
940	11092	C9orf9	
940	84329	HVCN1	
940	118430	MUCL1	
941	5641	LGMN	
941	10954	PDIA5	
941	8635	RNASET2	
942	55646	LYAR	
942	139422	MAGEB10	
942	51438	MAGEC2	
943	916	CD3E	
943	4012	LNPEP	
943	93100	NAPRT1	
944	3321	IGSF3	
944	10003	NAALAD2	
944	254827	NAALADL2	
945	411	ARSB	
945	10961	ERP29	
945	79411	GLB1L	
946	22856	CHSY1	
946	1634	DCN	
946	339451	KLHL17	
947	136647	C7orf11	
947	55280	CWF19L1	
947	51163	DBR1	
948	254552	NUDT8	
948	23203	PMPCA	
948	9512	PMPCB	
949	2591	GALNT3	
949	4838	NODAL	
949	89970	RSPRY1	
950	54332	GDAP1	
950	170575	GIMAP1	
950	9562	MINPP1	
951	9139	CBFA2T2	
951	63978	PRDM14	
951	93166	PRDM6	
952	114327	EFHC1	
952	115106	HAUS1	
952	54930	HAUS4	
953	64400	AKTIP	
953	729830	FAM160A1	
953	84376	HOOK3	
954	26525	IL1F5	
954	6237	RRAS	
954	284297	SSC5D	
955	159989	CCDC67	
955	160851	DGKH	
955	3092	HIP1	
956	834	CASP1	
956	2549	GAB1	
956	3832	KIF11	
957	8451	CUL4A	
957	8450	CUL4B	
957	285429	DCAF4L1	
958	91056	DKFZp761E198	
958	55745	MUDENG	
958	80208	SPG11	
959	4790	NFKB1	
959	4856	NOV	
959	5970	RELA	
960	54878	DPP8	
960	54869	EPS8L1	
960	197335	WDR90	
961	57182	ANKRD50	
961	9682	KDM4A	
961	84330	ZNF414	
962	55589	BMP2K	
962	84437	KIAA1826	
962	10928	RALBP1	
963	2060	EPS15	
963	5019	OXCT1	
963	64064	OXCT2	
964	56895	AGPAT4	
964	10134	BCAP31	
964	1528	CYB5A	
965	87769	A2LD1	
965	518	ATP5G3	
965	57642	COL20A1	
966	513	ATP5D	
966	514	ATP5E	
966	521	ATP5I	
967	10026	PIGK	
967	51604	PIGT	
967	128869	PIGU	
968	8301	PICALM	
968	5286	PIK3C2A	
968	57559	STAMBPL1	
969	666	BOK	
969	3708	ITPR1	
969	9840	KIAA0748	
970	112937	GLB1L3	
970	83707	TRPT1	
970	79699	ZYG11B	
971	9331	B4GALT6	
971	4122	MAN2A2	
971	25834	MGAT4C	
972	63827	BCAN	
972	25989	ULK3	
972	1462	VCAN	
973	55071	C9orf40	
973	23295	MGRN1	
973	5134	PDCD2	
974	1203	CLN5	
974	29991	OBP2A	
974	29989	OBP2B	
975	55526	DHTKD1	
975	114771	PGLYRP3	
975	284716	RIMKLA	
976	10367	CBARA1	
976	286097	EFHA2	
976	25917	THUMPD3	
977	54882	ANKHD1	
977	26057	ANKRD17	
977	3233	HOXD4	
978	1069	CETN2	
978	222235	FBXL13	
978	84101	USP44	
979	4863	NPAT	
979	26750	RPS6KC1	
979	23339	VPS39	
980	56243	KIAA1217	
